LATITUDE,LONGITUDE
65.5,-156.5336
66.1994,-156.5602
66.2021,-156.5832
66.2137,-156.5997
65.6077,-151.5773
65.6108,-151.5977
65.616,-151.57
65.6192,-151.5902
65.4933,-156.5441
65.496,-156.566
65.4987,-156.5879
65.4974,-156.5117
65.4907,-156.5222
65.4765,-156.4844
65.4738,-156.4625
65.4703,-156.5124
65.4677,-156.4903
65.465,-156.4684
65.4623,-156.4466
65.4053,-152.718
65.4083,-152.7381
65.4029,-152.7654
65.3999,-152.7453
65.7208,-156.7299
65.7182,-156.7075
65.2306,-153.4236
65.5805,-156.6456
65.5779,-156.6234
65.5743,-156.6739
65.546,-156.5973
65.5291,-156.5366
65.5265,-156.515
65.5239,-156.4932
65.5203,-156.543
65.5177,-156.5212
65.515,-156.4994
65.5194,-156.6156
65.4871,-156.572
65.4845,-156.5501
65.4818,-156.5282
65.4792,-156.5063
28.0547,-97.4377
27.3981,-97.7901
29.6174,-94.9466
35.3488,-99.3548
36.8586,-112.136
36.863,-112.2532
36.8721,-112.2159
36.8488,-112.246
36.8578,-112.2088
36.8605,-112.1324
36.8113,-112.2681
36.7972,-112.2604
36.8604,-112.2565
36.7858,-112.1771
36.7539,-112.2408
36.7878,-112.1705
36.7733,-112.1644
36.3535,-106.7508
36.3395,-106.7646
36.343,-106.7466
36.7772,-112.2116
36.8696,-112.2196
36.8462,-112.2493
36.8555,-112.2122
38.3795,-109.1442
38.3676,-109.1409
38.3722,-109.1197
38.5653,-107.7352
38.5546,-107.7321
38.53,-107.6848
38.5332,-107.6692
38.5243,-107.6952
38.5278,-107.6776
38.5308,-107.6623
38.5135,-107.6924
38.5172,-107.6738
38.5203,-107.6579
38.7547,-108.9221
38.7525,-108.8753
38.7568,-108.8549
38.7549,-108.941
38.7569,-108.8726
38.7459,-108.8667
38.3986,-109.1721
38.4031,-109.1507
38.3867,-109.169
38.3957,-109.1265
38.3749,-109.1657
38.3839,-109.1232
38.7497,-108.9452
42.6812,-111.6032
45.4589,-114.9726
45.4658,-114.9453
45.4583,-115.0005
45.465,-114.9733
45.1013,-114.8022
45.4651,-115.0066
45.4711,-114.9825
67.2998,-144.5639
67.3211,-144.5122
67.4161,-144.4381
67.4172,-144.44
67.2668,-159.5187
66.9672,-153.6986
66.971,-153.7642
67.0957,-154.8445
67.0792,-154.7943
66.7937,-154.0017
66.761,-154.0705
66.7584,-154.0844
67.9257,-158.0732
67.9217,-158.0865
67.8944,-158.2559
66.6158,-154.2363
65.6216,-151.5832
66.6243,-154.2259
65.6146,-151.6017
66.5544,-154.2956
66.56,-154.3667
66.6125,-154.575
66.5966,-154.5282
66.5489,-154.389
66.3672,-153.8663
66.3486,-153.8136
66.5383,-154.4126
66.338,-153.8384
66.3441,-153.9105
66.3264,-153.8606
66.6197,-154.5646
66.6087,-154.587
66.5929,-154.5399
66.5458,-154.4003
66.5295,-154.3522
66.3655,-153.8741
66.3472,-153.8215
66.3538,-153.8957
66.3364,-153.8459
66.3424,-153.9184
66.3248,-153.8679
66.6076,-154.748
66.5918,-154.7012
66.597,-154.7713
66.5224,-154.7693
66.5304,-154.7607
65.4054,-152.7185
67.2534,-158.3423
67.2424,-158.3047
67.2097,-158.193
65.3942,-152.745
67.1796,-158.2503
66.6147,-156.4163
66.6004,-156.372
66.5886,-156.389
66.5745,-156.3454
67.1785,-158.2598
66.6057,-156.3724
66.6083,-156.4349
66.5935,-156.3883
66.5826,-156.4081
66.5685,-156.364
67.0626,-158.1857
67.0512,-158.1475
67.2915,-159.0769
67.0614,-158.1931
67.0501,-158.1547
67.2878,-159.0889
67.2776,-159.0528
67.2373,-159.0171
67.2182,-159.1094
67.2078,-159.073
67.2766,-159.5004
67.2666,-159.4646
67.2568,-159.4829
67.277,-159.608
65.2578,-153.4645
65.2346,-153.4022
65.2382,-153.3997
65.227,-153.4258
66.2151,-156.5972
65.7184,-156.7067
65.5772,-156.6845
65.5322,-156.5483
65.5159,-156.4993
65.5245,-156.6349
65.5094,-156.5893
65.4623,-156.4484
65.5295,-156.5599
65.5136,-156.5115
65.5069,-156.6015
65.4604,-156.4602
40.7849,-122.1134
40.7832,-122.1297
40.7971,-122.0977
40.7953,-122.1152
40.8195,-122.1414
40.83,-122.1429
40.8471,-122.079
40.8575,-122.0812
40.8646,-122.1157
40.8629,-122.1327
40.8766,-122.1021
40.8751,-122.1175
41.2544,-123.4073
41.264,-123.4107
41.2623,-123.4256
41.2873,-123.382
41.2855,-123.3977
41.2969,-123.3848
41.2896,-123.4486
41.3068,-123.3862
41.2995,-123.4494
41.3084,-123.3936
41.3199,-123.3801
41.318,-123.3967
41.3296,-123.3827
41.3279,-123.3977
41.3264,-123.4119
41.3247,-123.427
41.5093,-123.1261
41.5077,-123.1405
45.0942,-114.8263
45.097,-114.8273
45.4661,-114.9732
48.8911,-117.9317
48.8893,-117.9715
48.8903,-117.9358
48.8887,-117.976
63.9361,-144.4401
65.8988,-144.2458
65.895,-144.2667
65.6072,-151.5747
65.6169,-151.586
65.6104,-151.5821
65.4002,-152.7299
65.3926,-152.7596
65.2356,-153.4184
67.3702,-144.4939
67.4253,-144.4106
67.4217,-144.4321
67.3998,-144.5606
65.4577,-156.502
65.4902,-156.512
65.5205,-156.6165
65.5412,-156.5976
66.3366,-153.8253
66.3288,-153.856
65.5716,-156.6497
65.5611,-156.6859
66.3446,-153.8017
66.3372,-153.8302
66.3293,-153.8609
66.3615,-153.787
66.3541,-153.8157
66.3465,-153.8452
66.3387,-153.8754
66.3309,-153.9056
65.5736,-156.6564
65.5629,-156.6926
66.3483,-153.8895
66.3576,-153.9045
66.35,-153.9341
66.6182,-154.5683
65.7082,-156.6816
65.6978,-156.7172
65.7183,-156.699
66.5198,-154.2662
66.5291,-154.2818
66.4831,-154.4602
66.4752,-154.4905
66.5385,-154.2964
66.5374,-154.2606
66.483,-154.4684
66.4751,-154.4986
66.547,-154.2747
66.539,-154.3053
66.4844,-154.5142
66.4761,-154.5457
66.5483,-154.3205
66.5327,-154.3805
66.4685,-154.6254
66.8101,-153.34
66.5578,-154.3349
66.5499,-154.3655
66.529,-154.5482
66.6243,-154.231
66.6165,-154.2611
66.5856,-154.3812
66.6181,-154.3064
66.7124,-154.0384
66.7049,-154.0681
66.5261,-154.7654
66.7064,-154.0738
66.5981,-154.4924
66.5257,-154.7675
66.5995,-154.5379
66.5914,-154.5687
66.7172,-154.1337
66.6102,-154.5991
66.586,-154.6916
66.5954,-154.7071
66.5875,-154.7375
66.76,-154.1196
66.6048,-154.7225
66.5969,-154.7529
66.9674,-153.7245
66.9602,-153.7533
66.2119,-156.5747
66.8784,-154.2342
66.8881,-154.2095
66.88,-154.2408
66.5534,-156.3838
66.5821,-156.3834
66.5729,-156.4168
66.5637,-156.4499
66.592,-156.3994
66.5826,-156.4333
66.602,-156.4149
66.5983,-156.5192
67.0835,-154.8199
67.0768,-154.846
67.3035,-156.2186
67.0487,-158.1828
67.0583,-158.2012
67.1697,-158.2558
67.2089,-158.2229
67.1989,-158.2578
67.2514,-158.3153
67.2413,-158.3502
67.2312,-158.3851
67.2271,-159.045
67.2407,-159.0247
67.2803,-159.0461
67.2696,-159.0821
67.2899,-159.0652
67.2792,-159.1015
67.2995,-159.0844
67.3032,-159.094
67.2651,-159.4794
67.2542,-159.5157
67.2748,-159.4987
67.2639,-159.5352
67.9334,-158.0506
67.9244,-158.0833
67.9408,-158.0738
67.9136,-158.2216
67.9042,-158.2549
66.558,-156.3997
66.8049,-153.326
66.5763,-156.313
66.5736,-156.3441
66.5709,-156.3746
66.5655,-156.4368
66.7638,-154.0882
66.7611,-154.1247
66.5865,-156.3193
66.5838,-156.3499
66.5811,-156.3805
66.5784,-156.4115
66.8223,-153.416
66.5939,-156.3571
66.5913,-156.387
66.8335,-153.423
66.7939,-153.9888
66.7912,-154.0257
66.7886,-154.0623
66.6039,-156.3655
66.6014,-156.3943
66.5987,-156.4241
66.588,-156.5454
66.805,-153.9935
66.8023,-154.0307
66.7997,-154.0674
66.6008,-156.5215
66.8047,-154.0012
66.8021,-154.0382
66.7995,-154.075
66.8799,-154.231
66.8909,-154.2366
66.8786,-154.2345
66.8897,-154.2401
67.3164,-144.5842
66.9599,-153.7274
66.9735,-153.6977
66.9712,-153.7314
67.393,-144.5943
67.4231,-144.4506
67.4334,-144.4563
67.0506,-154.8503
67.0669,-154.7834
67.0749,-154.8266
67.0855,-154.8349
67.0527,-158.1809
67.0499,-158.2096
67.0624,-158.1871
67.0596,-158.2158
67.0694,-158.222
67.3084,-156.2322
67.1807,-158.237
67.1779,-158.2658
67.2025,-158.2283
67.215,-158.2061
67.2123,-158.2347
67.2095,-158.2637
67.2276,-158.3974
67.2486,-158.2885
67.2458,-158.3174
67.243,-158.3463
67.2555,-158.3239
67.2432,-159.1633
67.2888,-159.0174
67.286,-159.0451
67.2831,-159.0728
67.2575,-159.445
67.2547,-159.4721
67.3034,-159.0945
67.267,-159.4516
67.2642,-159.4788
67.2613,-159.506
67.3157,-159.0738
67.313,-159.1012
67.3102,-159.1288
67.2764,-159.4582
67.2736,-159.4854
67.2708,-159.5127
67.2802,-159.5193
66.5271,-154.8094
66.5723,-154.3632
66.5698,-154.3977
66.5834,-154.367
66.5807,-154.4022
66.5998,-154.3001
66.5917,-154.4067
66.581,-154.547
66.5621,-154.7911
66.6188,-154.1982
66.6161,-154.2336
66.6135,-154.2692
66.6108,-154.3048
66.6006,-154.308
66.6193,-154.206
66.6167,-154.2414
66.6142,-154.2771
66.6116,-154.3129
66.596,-154.5259
66.6042,-154.5664
66.5964,-154.6709
66.5938,-154.7055
66.5912,-154.7407
66.6151,-154.572
66.6125,-154.6069
66.6046,-154.711
66.602,-154.7459
66.7041,-153.9802
66.7015,-154.0169
66.6988,-154.0534
66.7072,-154.095
66.7371,-153.8423
66.7183,-154.1001
66.7156,-154.1366
66.7058,-154.0989
66.7349,-153.8459
66.7169,-154.104
66.7143,-154.1407
66.5478,-156.3937
66.5553,-156.4306
66.4697,-154.6686
66.4671,-154.703
66.491,-154.5385
66.4884,-154.5722
66.5263,-154.2239
66.5155,-154.3662
66.5128,-154.402
66.5255,-154.2286
66.5152,-154.3714
66.4583,-154.5243
66.5125,-154.4072
66.539,-154.1988
66.5366,-154.2332
66.526,-154.377
66.5235,-154.4121
66.5208,-154.4481
66.5476,-154.2379
66.5449,-154.2744
66.5423,-154.3099
66.5292,-154.4873
66.5083,-154.7639
66.5585,-154.2442
66.5558,-154.2805
66.5532,-154.3153
66.5506,-154.3511
66.54,-154.4935
66.5373,-154.5286
66.5668,-154.2857
66.4745,-154.4594
66.4718,-154.4953
66.4616,-154.6292
66.4589,-154.6634
66.4854,-154.4647
66.4801,-154.5346
66.4724,-154.6344
66.461,-154.4892
66.2041,-156.5921
66.2068,-156.5627
66.1967,-156.5565
66.1866,-156.551
66.1792,-156.5152
66.354,-153.9165
66.359,-153.8448
66.3617,-153.806
66.1432,-156.4899
66.3555,-153.912
66.3607,-153.8403
66.3636,-153.8014
66.3662,-153.7654
66.3471,-153.8706
66.3497,-153.834
66.3525,-153.7959
66.3551,-153.76
66.3334,-153.9007
66.336,-153.8646
66.3386,-153.829
66.3414,-153.7906
66.344,-153.754
66.0968,-156.6495
65.7112,-156.7122
65.7139,-156.6837
65.6986,-156.7351
65.6766,-156.6335
65.6792,-156.6049
65.6685,-156.6213
65.6712,-156.5928
65.5783,-156.6905
65.5711,-156.6822
65.5737,-156.6544
65.5764,-156.6262
65.5539,-156.6433
65.5366,-156.6045
65.5392,-156.5768
65.5416,-156.5499
65.5162,-156.7104
65.5188,-156.6827
65.5266,-156.599
65.5292,-156.5714
65.514,-156.6219
65.4993,-156.5545
65.4985,-156.576
65.5012,-156.5475
65.4886,-156.5704
65.4912,-156.542
65.4786,-156.5651
65.4813,-156.5367
65.4713,-156.5311
65.6188,-151.6017
65.6211,-151.563
65.607,-151.5969
65.6094,-151.5558
65.6122,-151.6328
65.6145,-151.5961
65.617,-151.5555
65.4013,-152.7334
65.3901,-152.7276
65.3927,-152.6887
65.3572,-152.8688
65.3598,-152.8302
65.3516,-152.8237
65.2498,-153.4382
65.239,-153.4302
65.2416,-153.3943
65.2255,-153.4598
65.2281,-153.4238
65.2307,-153.3885
65.2169,-153.422
65.2195,-153.3848
65.2165,-153.4144
65.2193,-153.3762
66.5641,-154.3216
66.5614,-154.3575
66.5589,-154.3922
66.5298,-154.7749
67.9155,-158.0998
67.9109,-158.2612
67.9183,-158.0686
25.6227,-80.7347
32.5966,-87.9971
33.9427,-86.6563
31.1508,-87.9902
30.9453,-88.0132
29.8037,-93.3576
29.7999,-93.3679
35.4729,-86.5747
35.2512,-88.6002
34.685,-88.2175
34.6411,-87.088
39.2206,-83.5077
41.6335,-87.1391
43.5607,-88.2303
33.3538,-108.5678
33.36,-108.5791
33.3491,-108.578
33.3576,-108.4947
33.0202,-108.3603
33.4165,-110.8636
33.8598,-110.911
33.4278,-108.5941
33.4295,-108.5778
33.4311,-108.5611
33.4362,-108.5105
33.4187,-108.5761
33.4203,-108.5596
33.422,-108.543
33.4237,-108.5262
33.4254,-108.5091
33.4128,-108.5246
33.4145,-108.5077
33.3755,-108.5698
33.3771,-108.5533
33.3631,-108.5856
33.3646,-108.5693
33.3522,-108.5847
36.8384,-112.1092
36.3323,-106.731
36.3472,-106.7052
36.3322,-106.7366
36.3469,-106.7117
36.3579,-106.7362
36.2019,-112.0605
36.211,-112.0627
36.2097,-112.0738
36.2082,-112.0865
36.2202,-112.0648
36.2188,-112.0768
36.2173,-112.0888
36.2159,-112.1007
36.2294,-112.0666
36.2265,-112.0906
36.2251,-112.1025
36.2237,-112.1144
36.2386,-112.0684
36.2329,-112.1162
36.2478,-112.0702
36.2463,-112.0822
36.2435,-112.106
36.242,-112.118
36.765,-112.1136
36.7635,-112.1262
36.762,-112.1387
36.7742,-112.1156
36.7727,-112.1282
36.7712,-112.1405
36.7698,-112.1527
36.7683,-112.165
36.7625,-112.2137
36.7819,-112.1301
36.7805,-112.1423
36.779,-112.1545
36.7776,-112.1667
36.7868,-112.1683
36.7839,-112.1927
36.7946,-112.1821
36.7931,-112.1945
36.8213,-112.0932
36.8128,-112.1669
36.8113,-112.1791
36.8321,-112.0822
36.8306,-112.095
36.8291,-112.1074
36.8277,-112.1198
36.822,-112.1685
36.8106,-112.2654
36.8092,-112.2771
36.8413,-112.0842
36.8398,-112.0968
36.8369,-112.1215
36.8341,-112.1459
36.8213,-112.2549
36.8198,-112.2669
36.852,-112.0735
36.8505,-112.0862
36.8491,-112.0985
36.8405,-112.1718
36.8305,-112.2565
36.8613,-112.0753
36.8598,-112.088
36.8584,-112.1003
36.8706,-112.0771
36.8691,-112.0897
36.8676,-112.102
36.8662,-112.1143
36.8647,-112.1264
36.8798,-112.0789
36.8783,-112.0914
36.8769,-112.1036
36.8755,-112.1159
36.874,-112.128
36.8726,-112.1402
36.861,-112.2371
36.8717,-112.2266
36.8703,-112.2386
36.8689,-112.2506
36.8989,-112.1573
36.9062,-112.1519
36.9047,-112.1641
36.1763,-119.414
36.1735,-119.4297
37.3344,-113.4629
37.3329,-113.4743
37.3315,-113.4856
37.33,-113.4968
37.3404,-113.4872
37.3389,-113.4984
37.277,-116.1247
37.2753,-116.1362
37.2875,-116.1158
37.2859,-116.1271
37.3018,-116.148
37.355,-116.1606
37.3533,-116.172
37.3938,-116.1531
37.4149,-116.1348
37.4289,-116.1028
37.4254,-116.1257
37.4237,-116.1372
37.4565,-116.0403
37.4549,-116.0511
37.4533,-116.0621
37.4516,-116.0731
37.4499,-116.0844
37.4654,-116.0425
37.4637,-116.0536
37.462,-116.0647
38.5219,-107.6667
38.4081,-109.1322
38.525,-107.6745
38.4081,-109.139
38.7522,-108.8379
38.7505,-108.8573
41.3379,-123.4159
40.7913,-122.1108
40.8312,-122.0847
40.8349,-122.0721
40.8239,-122.1274
40.8567,-122.0793
40.8787,-122.0847
40.8854,-122.1097
42.6872,-111.5882
41.2592,-123.3998
41.2552,-123.4189
41.2673,-123.4208
41.2629,-123.4419
41.2905,-123.3688
41.2864,-123.3884
41.2825,-123.4074
41.3022,-123.3722
41.2983,-123.3911
41.3137,-123.3766
41.3253,-123.3805
41.308,-123.3807
41.3197,-123.3845
41.3312,-123.3887
41.3267,-123.4103
45.4641,-114.9628
42.3347,-121.3386
44.2108,-120.8031
44.2203,-120.8062
44.2177,-120.8209
45.105,-114.8109
44.2298,-120.8094
45.4624,-114.9768
45.4698,-114.9931
45.4799,-114.9726
45.4782,-114.9875
45.4764,-115.0023
45.489,-114.9747
45.4874,-114.989
48.8969,-117.9426
48.9021,-117.972
47.5712,-122.3682
48.1519,-120.7234
48.8952,-117.9558
65.9019,-144.2572
65.9088,-144.2613
67.2753,-159.4986
67.9084,-158.2539
66.1763,-156.6742
66.1531,-156.7304
66.5718,-156.5051
67.911,-158.2522
66.5832,-154.3079
67.9388,-158.0645
67.2689,-159.5827
67.2642,-159.4397
67.3121,-159.1155
67.3161,-159.0931
67.2808,-159.0725
67.2443,-159.1645
67.2482,-159.1421
67.2514,-159.0103
67.2391,-159.0227
67.2188,-159.0796
67.1689,-158.2891
67.075,-158.201
67.0629,-158.2133
67.3193,-156.2368
67.311,-156.2279
67.3144,-156.2066
67.0829,-154.8485
67.0861,-154.8271
67.0611,-154.8026
67.0642,-154.7812
67.0496,-154.8158
66.5974,-156.5337
66.5724,-156.5077
66.5759,-156.4865
66.5675,-156.4778
66.5814,-156.3931
66.5631,-156.4432
66.5768,-156.3586
66.5803,-156.3373
66.8868,-154.2757
66.8899,-154.2544
66.8106,-154.0037
66.8023,-153.9959
66.761,-154.1502
66.8272,-153.4097
66.7157,-154.1265
66.7417,-153.8137
66.6192,-154.5887
66.7059,-153.9971
66.7333,-153.8059
66.5678,-154.804
66.616,-154.4174
66.6324,-154.2408
66.6355,-154.2197
66.6272,-154.2119
66.6302,-154.1908
66.531,-154.7861
66.6216,-154.1761
66.6247,-154.155
66.5227,-154.7781
66.6163,-154.1472
66.2078,-156.699
66.5863,-154.2869
66.5872,-154.2159
66.2086,-156.5764
66.5789,-154.208
66.582,-154.187
66.585,-154.1659
66.5767,-154.1581
66.563,-154.1215
66.1469,-156.7106
66.1504,-156.6897
66.4705,-154.6803
66.5546,-154.1137
66.5577,-154.0926
66.5608,-154.0716
66.1385,-156.7021
66.142,-156.6812
66.4842,-154.5257
66.5401,-154.1479
66.5432,-154.1269
66.5463,-154.1059
66.5493,-154.0849
66.1347,-156.6681
66.1627,-156.4998
66.5005,-154.3445
66.5345,-154.1134
66.5375,-154.0924
66.4703,-154.4832
66.4735,-154.4623
66.4828,-154.3995
66.4921,-154.3367
66.4983,-154.2947
66.5292,-154.0846
66.5322,-154.0636
66.4869,-154.3078
66.49,-154.2869
66.4692,-154.3629
66.4754,-154.321
66.4785,-154.3
66.1012,-156.6338
66.1069,-156.541
66.1104,-156.5196
66.0984,-156.5328
66.102,-156.5115
66.1055,-156.4905
66.3755,-153.8835
66.3701,-153.8549
66.3732,-153.834
66.3587,-153.8682
66.3618,-153.8473
66.3351,-153.965
66.3511,-153.7901
66.3541,-153.7692
66.3336,-153.8452
66.3366,-153.8244
66.3396,-153.8034
66.3427,-153.7825
66.3548,-153.6988
66.3434,-153.7121
65.5806,-156.6394
65.5842,-156.6185
65.5185,-156.7189
65.5221,-156.6979
65.5401,-156.593
65.5437,-156.572
65.5353,-156.5633
65.5125,-156.6387
65.5161,-156.6178
65.6136,-151.6074
65.6164,-151.5869
65.3841,-152.6472
65.1993,-153.3226
65.1909,-153.3154
19.4102,-155.2757
19.4086,-155.2898
66.3681,-153.7829
66.3697,-153.884
66.3726,-153.887
66.4811,-154.3363
66.4979,-154.3348
66.5491,-154.0674
66.5504,-154.158
66.5664,-156.4723
66.5841,-154.1513
66.5854,-154.2458
66.5525,-154.0706
66.576,-156.4766
66.5877,-154.1548
66.6074,-156.4063
66.6099,-154.5218
66.6215,-154.151
66.6384,-154.1487
66.6397,-154.2436
66.6253,-154.1586
66.6269,-154.2519
66.6422,-154.1566
66.9835,-153.666
66.9864,-153.6725
67.2496,-159.4232
67.2484,-159.4888
66.212,-156.604
66.3322,-153.8749
66.1493,-156.5226
66.1492,-156.4483
66.1337,-156.6775
66.1548,-156.5151
66.155,-156.4385
66.1388,-156.6691
66.1077,-156.5162
65.5135,-156.6234
65.5135,-156.472
65.5192,-156.4681
65.5035,-156.4674
65.4876,-156.5431
65.4719,-156.5429
65.472,-156.4676
65.3781,-152.7758
65.4619,-156.4602
65.4622,-156.3836
65.378,-152.7681
65.2172,-153.4694
65.215,-153.3649
65.2152,-153.4608
65.2134,-153.3569
67.264,-159.4249
67.2628,-159.4905
67.2615,-159.5561
67.2519,-159.4278
67.2509,-159.4934
67.2663,-159.4295
67.2653,-159.4952
66.165,-156.5228
41.1163,-85.3447
41.6248,-87.142
41.6405,-87.1259
39.9795,-86.8374
41.1824,-87.8575
38.0061,-86.137
31.1512,-87.986
32.3135,-90.1311
33.0424,-86.9666
33.2372,-87.5103
33.4458,-88.5654
33.5382,-86.7534
30.9412,-88.0107
45.4715,-114.9883
45.4816,-114.9867
41.3341,-123.3899
41.2967,-123.3817
41.3436,-123.3791
37.3311,-113.489
36.3629,-106.7359
36.367,-106.7559
38.4059,-109.1413
38.7556,-108.8423
41.2729,-123.4207
41.2871,-123.3892
41.2811,-123.3827
36.8771,-112.0856
36.2072,-112.075
36.2091,-112.0867
36.2162,-112.0736
36.218,-112.0848
36.2197,-112.0958
36.784,-112.138
36.7928,-112.193
36.833,-112.1601
36.8683,-112.0877
36.8701,-112.0988
36.2055,-112.0644
36.8788,-112.0966
36.8806,-112.1076
37.4581,-116.06
36.9103,-112.1231
36.9121,-112.134
37.4676,-116.0588
33.4227,-110.8601
33.3453,-108.5676
33.3593,-108.5807
33.3667,-108.5598
33.37,-108.5769
33.3774,-108.5561
33.3807,-108.5733
33.4141,-108.5089
33.4174,-108.5264
33.4274,-108.5783
33.8543,-110.9149
33.8571,-110.9064
33.8595,-110.9198
33.4138,-108.5016
33.4174,-108.5192
33.4243,-108.5539
33.4277,-108.571
33.4246,-108.4981
33.4385,-108.5678
36.1931,-112.0441
36.1949,-112.0553
36.2019,-112.0418
36.2038,-112.0536
65.9095,-144.2542
66.8059,-153.9864
66.5478,-154.0928
65.3629,-152.8463
65.3601,-152.8235
66.3345,-153.9425
66.3356,-153.8608
66.4722,-154.458
66.4858,-154.394
36.5321,-77.7497
34.7085,-77.4505
36.5305,-77.7388
33.3699,-80.1121
33.016,-79.8852
30.6503,-82.2975
66.6181,-156.4027
47.0899,-91.705
46.5936,-95.5691
44.8987,-91.8644
38.7614,-108.8528
37.8814,-99.2356
37.1809,-100.6311
38.767,-108.9187
37.8792,-99.223
38.5182,-107.6576
38.3965,-109.1174
36.7608,-112.1647
36.8779,-112.081
36.8654,-112.1128
36.8635,-112.0821
36.8748,-112.0881
36.8604,-112.0891
36.8358,-112.1549
36.8337,-112.1223
36.36,-106.7643
36.3585,-106.7504
36.3539,-106.7078
36.3338,-106.7102
36.7638,-112.1588
33.4384,-108.5245
33.4368,-108.5089
33.4325,-108.5729
33.4309,-108.5572
33.4293,-108.5416
33.4261,-108.5102
33.4233,-108.5904
33.4217,-108.5744
33.4201,-108.5586
33.4169,-108.5271
33.4154,-108.5114
33.4138,-108.4959
33.4126,-108.5923
33.411,-108.5763
33.4094,-108.5602
33.3736,-108.5708
33.3719,-108.5549
33.3702,-108.5388
33.3627,-108.5713
33.3545,-108.492
33.3519,-108.5725
33.3257,-108.5291
33.0234,-108.3544
33.0249,-108.3693
47.7257,-123.4938
45.4687,-114.9741
48.1047,-120.7304
47.7673,-123.4673
48.1543,-120.7517
48.2477,-121.605
42.6816,-117.0331
41.2872,-123.391
41.2851,-123.3781
41.2783,-123.3943
41.2761,-123.381
41.2671,-123.4318
41.2651,-123.4191
41.2559,-123.4209
41.2538,-123.4078
40.8795,-122.1145
40.8624,-122.0756
40.8612,-122.0824
40.8586,-122.0681
41.3143,-123.3828
41.3365,-123.4022
41.3345,-123.3901
41.2941,-123.3755
67.2534,-158.3313
66.2716,-141.0126
67.4246,-144.4223
67.3955,-144.4416
67.3333,-144.5471
67.4273,-144.4508
67.0602,-158.1996
67.0584,-154.7909
66.5484,-154.079
63.941,-144.4269
65.2004,-153.3292
65.2023,-153.373
65.215,-153.3708
65.2168,-153.4126
65.242,-153.4031
65.4482,-156.4426
65.3592,-152.8569
64.4264,-141.7865
65.6155,-151.5907
65.608,-151.5868
65.6198,-151.5802
66.105,-156.4984
66.1805,-156.5432
66.1949,-156.5417
66.2105,-156.6016
66.2131,-156.5954
66.3376,-153.9282
66.5636,-154.132
66.5902,-154.1288
66.618,-154.5613
66.6198,-154.617
66.6256,-154.1141
66.6389,-154.1121
66.7145,-154.0921
67.063,-158.208
33.6058,-87.0565
32.5195,-88.661
31.6467,-89.9484
31.6354,-88.4496
29.7933,-93.3805
30.809,-87.1771
33.7518,-87.6977
33.7499,-87.7091
33.7427,-87.6956
37.4537,-87.0826
34.3753,-88.9011
39.2863,-86.7682
35.6977,-98.0644
43.9862,-90.4781
43.2465,-93.6466
44.2437,-91.5076
44.086,-93.2576
39.3941,-97.932
67.9308,-158.0721
67.3302,-144.55
66.8111,-154.067
66.8099,-154.0074
66.8148,-154.0316
67.3067,-156.2079
67.311,-156.2313
67.0887,-154.8393
66.9803,-153.6802
67.9242,-158.2164
67.423,-144.4814
67.9225,-158.0816
66.8062,-154.0429
66.7863,-153.9461
66.7388,-153.8229
67.9271,-158.05
66.4965,-154.2544
66.5062,-154.3023
66.6015,-154.7215
66.6063,-154.7454
63.9404,-144.4208
66.6038,-154.7119
66.6086,-154.7355
66.601,-154.537
66.6058,-154.5608
66.6097,-154.5262
66.6145,-154.55
66.6193,-154.5739
66.6241,-154.5976
66.6135,-154.4913
66.6184,-154.5154
66.6232,-154.5392
66.5871,-154.2537
66.5921,-154.2779
66.591,-154.2187
66.5959,-154.2427
66.3305,-153.8816
60.9312,-144.6394
65.4679,-156.5576
65.4935,-156.418
65.5154,-156.4213
65.5198,-156.444
65.5242,-156.4665
65.5286,-156.4892
65.533,-156.5123
65.5376,-156.5356
65.5419,-156.558
65.5461,-156.5797
65.2006,-153.3894
65.2067,-153.4173
65.1939,-153.3227
65.2123,-153.4043
65.2181,-153.4305
65.2245,-153.3535
65.2338,-153.3422
65.2397,-153.3685
65.2455,-153.3948
65.2518,-153.4231
66.0977,-156.4894
66.1021,-156.5123
66.1064,-156.5349
66.1275,-156.6463
66.1318,-156.6694
66.136,-156.6915
66.1063,-156.4799
66.1107,-156.5031
66.1402,-156.6589
66.1445,-156.6815
66.1487,-156.7041
66.1615,-156.7169
66.1574,-156.4964
66.1617,-156.4638
66.166,-156.4866
66.2086,-156.7112
66.1745,-156.4766
66.1788,-156.4993
66.1831,-156.522
66.183,-156.4664
66.1916,-156.5118
66.1959,-156.5345
66.2002,-156.5569
66.2044,-156.5794
66.2045,-156.5248
66.2087,-156.5474
66.213,-156.5699
66.2172,-156.5922
66.2214,-156.6142
66.2215,-156.5602
66.2257,-156.5824
66.2299,-156.6046
66.5541,-156.4196
66.5584,-156.4421
66.5711,-156.4549
66.5967,-156.371
65.6192,-151.5943
65.6058,-151.5684
65.6127,-151.5973
65.6224,-151.5861
67.2527,-159.4745
67.2561,-159.4959
67.2595,-159.5174
67.2698,-159.5819
67.2622,-159.4067
67.2656,-159.4282
67.2877,-159.5054
66.466,-154.6596
66.4708,-154.6833
66.3264,-153.9239
66.3317,-153.9494
66.3369,-153.9746
66.3248,-153.8626
66.33,-153.8874
66.3352,-153.9122
66.3404,-153.9374
66.3356,-153.906
66.3409,-153.9311
66.5278,-154.7849
