DEP_Code,Name,Street_Add,Town_City,Type,Zip Code,tons,Lat,Long,X_Coord,Y_Coord,Status,Score
R1522,redacted,redacted,Boston,R,,30,42.3436275,71.0722853,235243.91,899325.3381,M,100
F30,redacted,redacted,Hingham,F,,,42.1763999,70.905277,249134.7983,880833.5477,M,100
R1992,redacted,redacted,Chicopee,R,,34.5,42.14199692,72.6026465,108854.006,877430.1715,M,100
IH12,redacted,redacted,BOSTON,IH,,0,42.31598981,71.1117241,232008.1295,896239.9398,M,100
IH43,redacted,redacted,BROOKLINE,IH,,0,42.35115313,71.1214075,231192.5343,900142.1188,M,100
IH5,redacted,redacted,ATTLEBORO,IH,,0,41.92574531,71.358794,211712.3297,852831.5396,M,100
R1340,redacted,redacted,West Springfield,R,,24,42.12347545,72.6257287,106918.9607,875398.0573,M,100
R1523,redacted,redacted,Worcester,R,,30,42.24693873,71.8340665,172430.6439,888551.2322,M,100
R17,redacted,redacted,Southborough,R,,15,42.31735193,71.5203809,198319.903,896318.5876,M,100
R1993,redacted,redacted,Auburn,R,,34.5,42.20254459,71.8383489,172057.6743,883621.6421,M,100
R2054,redacted,redacted,Chicopee,R,,37.5,42.17923129,72.5807482,110716.4402,881542.386,M,100
F31,redacted,redacted,Auburn,F,,,42.21604776,71.8276788,172944.6133,885118.0335,M,100
R2502,redacted,redacted,Hyannis,R,,45,41.64893224,70.2913345,300685.0857,822790.0943,M,100
R3255,redacted,redacted,YARMOUTH PORT,R,,75,41.70492548,70.2223386,306339.0545,829092.2049,M,51
R18,redacted,redacted,Boston,R,,15,42.3599948,71.0556558,236604.7063,901150.3419,M,70
F32,redacted,redacted,Upton,F,,,42.18031539,71.5854866,192937.6522,881100.6954,M,100
R3780,redacted,redacted,Lenox,R,,165,42.39791932,73.2685909,54402.06653,906777.0695,M,100
F33,redacted,redacted,Woburn,F,,,42.47773369,71.1275512,230624.9611,914200.0965,M,100
IH605,redacted,redacted,ARLINGTON,IH,,6.2415,42.40370962,71.1504263,228777.7437,905969.6926,M,100
R19,redacted,redacted,Arlington,R,,15,42.404067,71.140083,229629.0558,906012.9307,M,100
G21,redacted,redacted,Monson,G,,67.5,42.09952083,72.3156859,132528.5199,872445.7494,M,100
IH215,redacted,redacted,BOSTON,IH,,27.2655,42.30954433,71.1315074,230380.3654,895516.7761,M,100
W23,redacted,redacted,Northborough,W,,,42.22320281,71.8462461,171414.8075,885918.8206,T,66
IH216,redacted,redacted,STONEHAM,IH,,7.227,42.48940984,71.1151431,231639.3688,915501.6006,M,100
F34,redacted,redacted,Somerville,F,,,42.3752253,71.0928364,233533.7481,902826.7917,M,100
R3256,redacted,redacted,Eastham,R,,75,41.84297828,69.9825644,326020.6279,844750.008,M,100
W24,redacted,redacted,Chelsea,W,,,42.39529006,71.0527082,236826.9629,905072.0561,M,60
W25,redacted,redacted,Chelsea,W,,,42.39529006,71.0527082,236826.9629,905072.0561,M,52
F35,redacted,redacted,Raynham,F,,,41.90996124,71.0624063,236305.0506,851161.8509,M,100
R3038,redacted,redacted,Westborough,R,,60,42.27391264,71.610435,190890.034,891499.2545,M,100
R987,redacted,redacted,Braintree,R,,22.5,42.22048542,71.0382031,238126.3265,885662.1808,M,100
R3181,redacted,redacted,CAMBRIDGE,R,,67.5,42.36278633,71.0992732,233010.1116,901442.6126,M,100
G22,redacted,redacted,Ashburnham,G,,30,42.63576,71.9098145,166386.9741,931767.9156,M,100
G24,redacted,redacted,Hanover,G,,25.5,42.11350741,70.813297,256790.0854,873905.2481,M,100
G25,redacted,redacted,Hanover,G,,25.5,42.15650955,70.8499707,253720.8425,878657.68,M,100
R2055,redacted,redacted,Assonet,R,,37.5,41.79415088,71.0707438,235678.0683,838295.6118,M,100
IC5,redacted,redacted,Worcester,IC,,196.04025,42.2895814,71.8301777,172769.9058,893286.4667,M,100
R1524,redacted,redacted,Cambridge,R,,30,42.3669174,71.0925413,233562.4604,901904.1013,M,100
R3039,redacted,redacted,Boston,R,,60,42.34631976,71.0755304,234975.0252,899623.0455,M,100
F36,redacted,redacted,Boston,F,,,42.2928317,71.0718218,235310.4255,893683.4184,T,100
G26,redacted,redacted,Brockton,G,,16.5,42.08408557,71.0214891,239591.2234,870519.7708,M,100
R473,redacted,redacted,Lowell,R,,18,42.64463353,71.3129347,215341.0005,932689.7052,M,100
R474,redacted,redacted,Waltham,R,,18,42.36468562,71.2385056,221540.1599,901609.0568,M,100
IH4,redacted,redacted,ATHOL,IH,,15.60375,42.58619872,72.2085081,141842.8124,926423.2391,M,100
R988,redacted,redacted,Athol,R,,22.5,42.58996397,72.2150143,141312.2734,926845.9379,M,100
G27,redacted,redacted,Amherst,G,,225,42.3186798,72.5286094,115210.3453,896977.1384,M,100
R3480,redacted,redacted,Nantucket,R,,90,41.2846205,70.098309,317428.1899,782578.1415,M,100
W26,redacted,redacted,New Bedford,W,,,42.55934917,70.8956446,249629.2084,923374.9955,T,66
F37,redacted,redacted,Boston,F,,,42.3794342,71.0710995,235321.6205,903303.0725,M,100
F38,redacted,redacted,New Bedford,F,,,41.64496017,70.9240323,247983.8788,821797.556,M,100
W27,redacted,redacted,Boston,W,,,42.3502232,71.0386497,238011.5114,900072.3995,M,66
W28,redacted,redacted,Lynn,W,,,42.45724736,70.956234,244726.0237,912000.1851,M,66
R3732,redacted,redacted,Edgartown,R,,150,41.38913452,70.5122648,282616.0445,793699.8815,M,100
R3686,redacted,redacted,Boston,R,,117,42.34902673,71.081154,234510.1867,899921.4315,M,100
G28,redacted,redacted,Reading,G,,300,42.522265,71.10655,232328.972,919154.3604,M,100
W29,redacted,redacted,New Bedford,W,,,41.93364552,71.3003362,216559.0488,853718.6963,T,66
C3,redacted,redacted,West Yarmouth,C,,0,41.68229461,70.2497477,304094.8171,826545.1116,M,100
IH606,redacted,redacted,LYNN,IH,,6.8985,42.46272728,70.9331509,246620.5927,912621.2385,M,100
W30,redacted,redacted,Boston,W,,,42.33006511,71.0654493,235814.8719,897821.746,M,66
IC6,redacted,redacted,Lancaster,IC,,34.72875,42.44479075,71.6842203,184844.3714,910490.3156,M,100
R2056,redacted,redacted,Cohasset,R,,37.5,42.23937411,70.7912261,258499.13,887900.0638,M,100
R2057,redacted,redacted,Amherst,R,,37.5,42.3763402,72.5191082,116070.0208,903371.9934,M,100
F39,redacted,redacted,Bourne,F,,,41.71914103,70.6129173,273816.4182,830258.4967,M,100
R2503,redacted,redacted,Edgartown,R,,45,41.39221296,70.5234356,281677.8238,794031.0191,M,100
R989,redacted,redacted,Attleboro,R,,22.5,41.94151762,71.2829205,218001.1881,854596.5709,M,100
R1525,redacted,redacted,Somerville,R,,30,42.39686423,71.1228067,231054.7965,905219.0157,M,100
F40,redacted,redacted,Roxbury,F,,,42.32788118,71.0751463,235016.8794,897575.1403,M,100
R3257,redacted,redacted,Auburn,R,,75,42.18987291,71.8470294,171335.0782,882217.0504,M,100
G29,redacted,redacted,Somerset,G,,67.5,41.736041,71.1513155,229007.6939,831810.9792,M,100
R2391,redacted,redacted,Boston,R,,40.5,42.34719971,71.1030531,232706.8012,899709.8668,M,100
R990,redacted,redacted,Boston,R,,22.5,42.3495873,71.0408246,237832.6999,900000.7995,M,100
R1429,redacted,redacted,Boston,R,,27,42.35134299,71.0499925,237076.3065,900191.7867,M,100
IH217,redacted,redacted,WORCESTER,IH,,52.56,42.29608762,71.7681468,177887.9088,893991.2003,M,100
R1526,redacted,redacted,Lunenburg,R,,30,42.54841155,71.6845858,184839.2104,922000.6032,M,100
C4,redacted,redacted,Boston,C,,22.8,42.34717001,71.0950416,233366.9221,899709.6704,M,100
F41,redacted,redacted,Stoughton,F,,,42.1271481,71.0862518,234209.709,875274.7103,M,63
R2893,redacted,redacted,Avon,R,,52.5,42.1193914,71.0316422,238729.6517,874436.5201,M,100
R3258,redacted,redacted,Boston,R,,75,42.34891781,71.0792205,234669.5542,899910.1179,M,100
W31,redacted,redacted,Boston,W,,,42.33455654,71.0634902,235973.7829,898321.4547,M,66
R2872,redacted,redacted,Brookline,R,,49.5,42.33888261,71.1366684,229940.9888,898773.6975,M,100
F42,redacted,redacted,Boston,F,,,42.34609466,71.0340785,238390.645,899615.8697,M,100
991,redacted,redacted,Boston,R,,22.5,42.3492978,71.083608,234307.8505,899950.5513,M,100
R1336,redacted,redacted,Boston,R,,22.5,42.34708804,71.0876171,233978.7102,899703.4965,M,100
R1337,redacted,redacted,Boston,R,,22.5,42.30136688,71.0766997,234903.4608,894629.4468,T,81
R1527,redacted,redacted,Boston,R,,30,42.3467292,71.0757213,234959.0675,899668.4459,M,100
W32,redacted,redacted,Northborough,W,,,42.13288782,71.0398853,238039.9321,875931.861,T,66
R2392,redacted,redacted,Attleboro,R,,40.5,41.9308984,71.3530322,212189.2584,853404.6961,M,100
IC7,redacted,redacted,Wellesley,IC,,227.50875,42.29678257,71.2578621,219967.1154,894061.976,M,59
C5,redacted,redacted,Wellesley,C,,0,42.29789008,71.2738503,218648.3752,894181.3732,M,100
G30,redacted,redacted,Boston,G,,30,42.2857332,71.1098881,232174.854,892879.9022,M,100
R1528,redacted,redacted,Boston,R,,30,42.3641536,71.0555194,236613.5356,901612.3402,M,100
R1341,redacted,redacted,Brockton,R,,24,42.05880319,71.0675358,235795.6701,867691.3224,M,100
C6,redacted,redacted,Boston,C,,0,42.3494871,71.0722498,235243.5712,899976.2082,M,100
R3000,redacted,redacted,Boston,R,,55.5,42.35469135,71.0623664,236054.916,900558.4018,M,100
R3730,redacted,redacted,WESTPORT,R,,148.5,41.5141105,71.0683818,236031.7787,807193.5417,M,59
R3259,redacted,redacted,Lowell,R,,75,42.64463491,71.3036029,216106.2842,932691.5792,M,100
F43,redacted,redacted,Lawrence,F,,,42.68977206,71.1531373,228425.3462,937744.9393,M,100
R2406,redacted,redacted,Holden,R,,42,42.34170167,71.8431267,171725.2835,899079.9304,M,100
R20,redacted,redacted,Allston,R,,15,42.35018931,71.1316777,230346.8283,900031.3569,M,100
R475,redacted,redacted,Haverhill,R,,18,42.74375244,71.1100955,231925.1785,943756.6709,M,100
R476,redacted,redacted,Worcester,R,,18,42.2725138,71.8142941,174072.8498,891385.7485,M,100
R2504,redacted,redacted,Wareham,R,,45,41.76197907,70.6742504,268666.8393,834964.9593,T,60
R2505,redacted,redacted,Saugus,R,,45,42.45873897,70.9894127,241996.0439,912149.0026,M,100
F44,redacted,redacted,North Andover,F,,,42.6584246,71.1139343,231653.7654,934276.5057,M,100
F45,redacted,redacted,Billerica,F,,,42.60445158,71.2837153,217748.5611,928231.7929,M,100
IH607,redacted,redacted,LYNN,IH,,4.9275,42.46422963,70.9576231,244606.8369,912775.029,M,100
R992,redacted,redacted,Lynn,R,,22.5,42.46422963,70.9576231,244606.8369,912775.029,M,100
W33,redacted,redacted,Kingston,W,,,42.10290202,70.9427958,246088.4446,872649.2246,T,66
IH218,redacted,redacted,HAVERHILL,IH,,25.2945,42.77198621,71.0593804,236061.4719,946913.317,M,100
R3798,redacted,redacted,Newton,R,,225,42.35600256,71.1992439,224777.6617,900655.2352,M,81
F46,redacted,redacted,Swansea,F,,,41.77574884,71.2095885,224144.8623,836203.0595,M,100
IH67,redacted,redacted,GEORGETOWN,IH,,0,42.72022441,71.0068234,240396.0706,941186.7975,T,63
R883,redacted,redacted,Quincy,R,,21,42.2734341,71.0253863,239151.7571,891549.1296,M,100
IH219,redacted,redacted,TEMPLETON,IH,,30.879,42.60982655,72.0614523,153930.8203,928957.9869,M,100
R993,redacted,redacted,Lynnfield,R,,22.5,42.51669853,71.0030336,240838.2191,918580.4368,M,100
C7,redacted,redacted,Falmouth,C,,22.8,41.6311478,70.6001731,274979.9537,820496.9431,M,100
R2058,redacted,redacted,Westford,R,,37.5,42.56145645,71.4315349,205622.1609,923435.5123,M,100
R994,redacted,redacted,Brighton,R,,22.5,42.33605248,71.1505808,228795.8073,898454.5503,M,100
R477,redacted,redacted,Boston,R,,18,42.34980286,71.0783642,234739.6185,900008.7734,M,100
R478,redacted,redacted,Salem,R,,18,42.5220296,70.8957515,249649.7947,919229.5124,M,100
R995,redacted,redacted,Kingston,R,,22.5,41.99904716,70.7304617,263755.0516,861251.0508,M,100
R21,redacted,redacted,Boston,R,,15,42.31889542,71.0567419,236538.9605,896584.7721,M,100
R3733,redacted,redacted,Sterling,R,,150,42.46175254,71.7457338,179789.1511,912387.166,M,100
R2059,redacted,redacted,Hyannis,R,,37.5,41.67239013,70.2956343,300290.1322,825390.1812,M,100
R996,redacted,redacted,Hull,R,,22.5,42.27377934,70.8608496,252724.1874,891676.0907,M,100
F47,redacted,redacted,Walpole,F,,,42.11379292,71.2430005,221253.8684,873740.3746,M,100
R3649,redacted,redacted,Scituate,R,,112.5,42.2031686,70.7264748,263879.7487,883925.188,M,100
R2060,redacted,redacted,Boston,R,,37.5,42.35368361,71.0479883,237240.0604,900452.6448,M,100
R1529,redacted,redacted,Amesbury,R,,30,42.85705694,70.9315856,246457.4189,956425.6121,M,100
W34,redacted,redacted,Natick,W,,,42.10288427,70.9482933,245633.7422,872644.2978,T,66
R2061,redacted,redacted,Boston,R,,37.5,42.35161009,71.078539,234724.2282,900209.4398,M,100
R479,redacted,redacted,BOSTON,R,,18,42.3467917,71.0512839,236972.5736,899685.692,M,100
R480,redacted,redacted,Amesbury,R,,18,42.85793144,70.9287004,246692.5759,956524.3366,M,100
R1530,redacted,redacted,Marblehead,R,,30,42.50674702,70.8446915,253858.2484,917562.9351,M,100
R2506,redacted,redacted,Centerville,R,,45,41.6372177,70.3397046,296673.6786,821433.1536,M,100
R2062,redacted,redacted,BARNSTABLE,R,,37.5,41.70091284,70.2889496,300801.7678,828565.696,M,51
G31,redacted,redacted,Barre,G,,52.5,42.40960781,72.0978759,150786.2901,906738.3618,M,100
C8,redacted,redacted,Boston,C,,11.4,42.37140848,71.056767,236506.5828,902417.6448,M,100
R3791,redacted,redacted,Abington,R,,195,42.13739834,70.9503681,245437.4303,876476.6493,M,100
F48,redacted,redacted,Great Barrington,F,,,42.17042717,73.3633307,46051.931,881680.4445,M,100
R22,redacted,redacted,Quincy,R,,15,42.2672361,71.0169371,239852.6419,890864.6124,M,100
R1392,redacted,redacted,Waban,R,,25.5,42.3269159,71.2304659,222215.6694,897415.8136,M,100
F49,redacted,redacted,East Weymouth,F,,,42.19280079,70.9254591,247455.1486,882643.7727,M,100
R1531,redacted,redacted,Cambridge,R,,30,42.37259813,71.1161357,231616.161,902526.0779,M,100
F50,redacted,redacted,Greenfield,F,,,42.59004028,72.6009158,109639.3865,927191.5814,M,100
W35,redacted,redacted,Hudson,W,,,42.0984916,70.9503712,245465.0243,872155.298,T,66
R884,redacted,redacted,Somerville,R,,21,42.39643868,71.1036774,232629.9481,905178.8881,M,100
F51,redacted,redacted,Worcester,F,,,42.2955635,71.7716572,177598.2508,893933.8991,M,100
R1994,redacted,redacted,Marshfield,R,,34.5,42.09220904,70.7034036,265900.076,871618.7305,M,100
R1995,redacted,redacted,Salisbury,R,,34.5,42.869505,70.88326,250397.078,957835.915,M,100
R23,redacted,redacted,Milford,R,,15,42.14348233,71.5150633,198754.8428,877006.1259,M,100
R997,redacted,redacted,Saugus,R,,22.5,42.45427898,71.0236093,239186.1505,911637.3243,M,100
IH220,redacted,redacted,DUXBURY,IH,,39.42,42.02991661,70.7385664,263053.0004,864673.5648,M,100
IC8,redacted,redacted,Longmeadow,IC,,103.194,42.05521281,72.5816793,110464.8416,867769.5175,M,100
IH85,redacted,redacted,LYNN,IH,,38.6973,42.47264719,70.9566607,244680.0339,913710.5334,M,100
W36,redacted,redacted,Worcester,W,,,42.19362126,71.8471738,171324.8442,882633.4357,T,66
IC63,redacted,redacted,Boston,IC,,14.7042,42.35212385,71.0766489,234879.6621,900267.2769,M,100
IP1,redacted,redacted,Norfolk,IP,,56.7575,42.120679,71.301563,216408.9679,874492.3017,M,100
F52,redacted,redacted,Norfolk,F,,,42.14614193,71.32061,214828.0136,877317.0155,M,100
F53,redacted,redacted,Quincy,F,,,42.23285163,71.0146114,240066.2444,887046.5342,M,64
W37,redacted,redacted,Hanover,W,,,42.41792368,71.1430214,229380.7144,907551.0736,T,66
IH221,redacted,redacted,BROCKTON,IH,,55.5165,42.09006222,71.054614,236847.0845,871168.7525,M,100
F54,redacted,redacted,Dennis,F,,,41.73667305,70.2009775,308063.0912,832644.783,M,44
C9,redacted,redacted,Boston,C,,657,42.31968122,71.0475243,237298.3208,896676.0441,M,100
C10,redacted,redacted,West Yarmouth,C,,0,41.65530498,70.2558899,303627.1862,823540.2772,M,100
R24,redacted,redacted,North Andover,R,,15,42.70314424,71.1313069,230207.9129,939237.9046,M,100
IH70,redacted,redacted,GREENFIELD,IH,,56.1735,42.59558799,72.5913032,110436.2094,927797.6511,M,100
IH133,redacted,redacted,WARE,IH,,15.60375,42.25334741,72.2412443,138834.4606,889474.8577,M,100
IH121,redacted,redacted,SPRINGFIELD,IH,,411.31485,42.12075703,72.6052361,108609.3866,875073.983,M,100
G32,redacted,redacted,Newton,G,,36,42.31094704,71.2146677,223523.7212,895646.3045,M,100
G33,redacted,redacted,Allston,G,,22.5,42.35466962,71.134798,230087.616,900527.9047,M,100
R481,redacted,redacted,Holliston,R,,18,42.18000017,71.4493053,204188.0872,881063.3883,M,100
G34,redacted,redacted,Boston,G,,300,42.35044911,71.0574335,236463.7644,900089.2916,M,100
R2894,redacted,redacted,CHILMARK,R,,52.5,41.34383254,70.8148317,257349.8623,788420.2348,M,81
R1532,redacted,redacted,Harwich Port,R,,30,41.67029854,70.0951204,316989.782,825413.2911,T,63
W38,redacted,redacted,Chelsea,W,,,42.39529006,71.0527082,236826.9629,905072.0561,M,54
R1533,redacted,redacted,Boston,R,,30,42.3566493,71.0697051,235449.2213,900772.8053,T,100
G35,redacted,redacted,Boston,G,,22.5,42.3593178,71.0676709,235615.3022,901070.0572,M,100
R3260,redacted,redacted,NEWTON CENTER,R,,75,42.33052822,71.1918792,225394.6223,897827.8226,M,58
R1393,redacted,redacted,Malden,R,,25.5,42.41762128,71.0757203,234919.9836,907542.8522,M,100
F55,redacted,redacted,Cambridge,F,,,42.37217845,71.1191386,231369.0408,902478.3532,M,100
IH222,redacted,redacted,STONEHAM,IH,,55.5165,42.50181191,71.0988641,232971.1862,916885.3781,M,100
IH223,redacted,redacted,WORCESTER,IH,,53.874,42.28010933,71.7642641,178202.5846,892215.4199,M,100
IH224,redacted,redacted,NATICK,IH,,17.4105,42.30133284,71.3549438,211960.7381,894549.2272,M,100
IH225,redacted,redacted,NORTHBRIDGE,IH,,50.589,42.15652891,71.6516446,187467.4151,878466.2699,M,100
IH226,redacted,redacted,WESTBOROUGH,IH,,49.932,42.27961456,71.6063793,191225.3874,892132.1686,M,100
IH227,redacted,redacted,NORTHBOROUGH,IH,,31.536,42.31060594,71.655085,187214.2017,895580.6946,M,100
IH608,redacted,redacted,HOLYOKE,IH,,18.7245,42.16390157,72.6340192,106293.1985,879896.9585,M,100
IC9,redacted,redacted,Worcester,IC,,123.251625,42.2688769,71.8114748,174303.9469,890980.9305,M,100
R998,redacted,redacted,Bedford,R,,22.5,42.49447417,71.2852113,217656.5588,916015.0003,M,100
IH228,redacted,redacted,NEW BEDFORD,IH,,23.9805,41.6451355,70.9287451,247591.1287,821814.3884,M,100
W39,redacted,redacted,Woburn,W,,,42.49331289,71.1367314,229862.7378,915927.3646,T,66
R1937,redacted,redacted,Braintree,R,,33,42.2068639,71.0219274,239478.5302,884156.6184,M,100
R25,redacted,redacted,Norwell,R,,15,42.15950041,70.8537837,253403.2098,878987.4782,M,100
R482,redacted,redacted,CHESTNUT HILL,R,,18,42.32706904,71.1446937,229285.1222,897458.7175,M,92
R483,redacted,redacted,Boston,R,,18,42.36122533,71.0569556,236496.917,901286.4661,M,100
G36,redacted,redacted,Beverly,G,,75,42.54815013,70.8787749,251023.5663,922140.9676,M,100
R484,redacted,redacted,Medfield,R,,18,42.18690117,71.3047807,216126.069,881847.1117,M,100
R26,redacted,redacted,Worcester,R,,15,42.28705071,71.8073415,174652.2051,892998.3338,M,100
R999,redacted,redacted,TYNGSBORO,R,,22.5,42.68830725,71.4323547,205543.6661,937526.6191,M,19
R485,redacted,redacted,Taunton,R,,18,41.9223155,71.090617,233957.9799,852522.3908,M,100
R27,redacted,redacted,Boston,R,,15,42.3639707,71.0543011,236713.9968,901592.5483,M,100
R3040,redacted,redacted,Rockland,R,,60,42.16157,70.9013664,249469.4401,879188.6525,M,100
R2063,redacted,redacted,Bellingham,R,,37.5,42.01890114,71.4960292,200328.8762,863168.6424,M,100
R2064,redacted,redacted,Wakefield,R,,37.5,42.523039,71.078208,234657.3322,919251.4651,M,100
G37,redacted,redacted,Boston,G,,7.5,42.33263626,71.0513924,236971.8998,898113.3334,M,100
F56,redacted,redacted,Gloucester,F,,,42.5834274,70.7151409,264427.0514,926170.2685,M,100
IH229,redacted,redacted,BELMONT,IH,,43.0335,42.38811761,71.1929211,225285.7176,904224.3138,M,100
R393,redacted,redacted,Belmont,R,,16.5,42.3859093,71.1848873,225948.1469,903981.4346,M,100
F57,redacted,redacted,Belmont,F,,,42.40884046,71.1988293,224791.0968,906524.4127,M,100
F58,redacted,redacted,Northampton,F,,,42.31868724,72.6309859,106771.7904,897084.7979,M,100
F59,redacted,redacted,Falmouth,F,,,41.5522436,70.6162017,273735.1894,811719.744,M,100
R1534,redacted,redacted,Boston,R,,30,42.35060308,71.0787214,234709.747,900097.5118,M,100
R28,redacted,redacted,Cambridge,R,,15,42.3725895,71.1201341,231286.8452,902523.6453,T,100
R486,redacted,redacted,Natick,R,,18,42.29913679,71.387594,209268.857,894301.2374,M,100
R3261,redacted,redacted,Whitman,R,,75,42.09053233,70.9285623,247274.9396,871283.1265,M,100
R1535,redacted,redacted,EASTHAM,R,,30,41.8554039,69.986352,325681.6117,846124.2968,M,100
